ID,Context_emotion,Human_response_emotion,FT_response_emotion,GPT_response_emotion,Human_response_emotion_similarity,FT_response_emotion_similarity,GPT_response_emotion_similarity
context_756,"{'anger': 0.18276062607765198, 'disgust': 0.04345284774899483, 'fear': 0.40688058733940125, 'joy': 0.0057625058107078075, 'neutral': 0.34170642495155334, 'sadness': 0.012042324058711529, 'surprise': 0.007394579239189625}","{'anger': 0.05968667194247246, 'disgust': 0.06872747838497162, 'fear': 0.1521206498146057, 'joy': 0.0037053038831800222, 'neutral': 0.6863640546798706, 'sadness': 0.02323061414062977, 'surprise': 0.006165272556245327}","{'anger': 0.00578824058175087, 'disgust': 0.010883009061217308, 'fear': 0.00203749374486506, 'joy': 0.00824870727956295, 'neutral': 0.9655559062957764, 'sadness': 0.0023380450438708067, 'surprise': 0.005148617085069418}","{'anger': 0.007875519804656506, 'disgust': 0.013119346462190151, 'fear': 0.6658853888511658, 'joy': 0.01611984521150589, 'neutral': 0.2785360515117645, 'sadness': 0.015774419531226158, 'surprise': 0.0026894016191363335}",0.7769008662368646,0.610568835446894,0.9047358650219701
context_757,"{'anger': 0.0005728994146920741, 'disgust': 0.0010954146273434162, 'fear': 0.0008407738641835749, 'joy': 0.0015015368117019534, 'neutral': 0.004524277523159981, 'sadness': 0.9869645237922668, 'surprise': 0.004500525072216988}","{'anger': 0.0009154750732704997, 'disgust': 0.0015573014970868826, 'fear': 0.001395279774442315, 'joy': 0.004673473536968231, 'neutral': 0.009919771924614906, 'sadness': 0.9475727677345276, 'surprise': 0.03396594524383545}","{'anger': 0.004070491995662451, 'disgust': 0.00852587353438139, 'fear': 0.011181838810443878, 'joy': 0.006832055281847715, 'neutral': 0.03600181266665459, 'sadness': 0.9172343611717224, 'surprise': 0.01615358702838421}","{'anger': 0.000713336979970336, 'disgust': 0.0019492345163598657, 'fear': 0.0010811904212459922, 'joy': 0.0025665736757218838, 'neutral': 0.007656318601220846, 'sadness': 0.9839996695518494, 'surprise': 0.0020337202586233616}",0.999487690891698,0.9991926127124686,0.9999907720241641
context_758,"{'anger': 0.0017872527241706848, 'disgust': 0.0015418302500620484, 'fear': 0.989996075630188, 'joy': 0.0007216567755676806, 'neutral': 0.002273818012326956, 'sadness': 0.0027198432944715023, 'surprise': 0.0009594939765520394}","{'anger': 0.011762463487684727, 'disgust': 0.015388804487884045, 'fear': 0.01196337305009365, 'joy': 0.1720941960811615, 'neutral': 0.7363861799240112, 'sadness': 0.05024275183677673, 'surprise': 0.002162239281460643}","{'anger': 0.008013535290956497, 'disgust': 0.01071337889879942, 'fear': 0.014196984469890594, 'joy': 0.01566161960363388, 'neutral': 0.294305682182312, 'sadness': 0.6438903212547302, 'surprise': 0.013218534179031849}","{'anger': 0.006735334172844887, 'disgust': 0.01665213331580162, 'fear': 0.01281848456710577, 'joy': 0.3936845362186432, 'neutral': 0.531892716884613, 'sadness': 0.03427919000387192, 'surprise': 0.0039376672357320786}",0.018418093108446332,0.02356596755240592,0.021814409318028583
context_759,"{'anger': 0.6588186621665955, 'disgust': 0.04841083660721779, 'fear': 0.007929490879178047, 'joy': 0.001958098728209734, 'neutral': 0.15093620121479034, 'sadness': 0.024733198806643486, 'surprise': 0.10721345245838165}","{'anger': 0.06198393180966377, 'disgust': 0.01569260284304619, 'fear': 0.002644200809299946, 'joy': 0.003490265691652894, 'neutral': 0.8912307024002075, 'sadness': 0.005597679875791073, 'surprise': 0.019360540434718132}","{'anger': 0.01335066556930542, 'disgust': 0.012640547007322311, 'fear': 0.014099061489105225, 'joy': 0.0075662462040781975, 'neutral': 0.9038373231887817, 'sadness': 0.017377514392137527, 'surprise': 0.03112865798175335}","{'anger': 0.9314467906951904, 'disgust': 0.008570649661123753, 'fear': 0.005257032811641693, 'joy': 0.0017421534284949303, 'neutral': 0.04608037322759628, 'sadness': 0.005801520776003599, 'surprise': 0.0011014697374776006}",0.290670981567857,0.24101066784429825,0.9703586523079892
context_760,"{'anger': 0.48877638578414917, 'disgust': 0.4282074570655823, 'fear': 0.006995046976953745, 'joy': 0.0022217677906155586, 'neutral': 0.03549381345510483, 'sadness': 0.0339876227080822, 'surprise': 0.004317916464060545}","{'anger': 0.48625636100769043, 'disgust': 0.045869130641222, 'fear': 0.05035543441772461, 'joy': 0.006966297049075365, 'neutral': 0.26476630568504333, 'sadness': 0.0487365797162056, 'surprise': 0.09704988449811935}","{'anger': 0.0009888439672067761, 'disgust': 0.0019630761817097664, 'fear': 0.0015908342320472002, 'joy': 0.0021104454062879086, 'neutral': 0.008635995909571648, 'sadness': 0.9827741384506226, 'surprise': 0.001936719985678792}","{'anger': 0.03203209117054939, 'disgust': 0.21124717593193054, 'fear': 0.02107604406774044, 'joy': 0.0023892195895314217, 'neutral': 0.08736775070428848, 'sadness': 0.6443668603897095, 'surprise': 0.0015208573313429952}",0.726626402869112,0.05473066114875713,0.2941394719085091
context_761,"{'anger': 0.2768648862838745, 'disgust': 0.12836632132530212, 'fear': 0.08752061426639557, 'joy': 0.004329697694629431, 'neutral': 0.06447212398052216, 'sadness': 0.3882167935371399, 'surprise': 0.05022949352860451}","{'anger': 0.04397817701101303, 'disgust': 0.07864825427532196, 'fear': 0.01937033236026764, 'joy': 0.006719793193042278, 'neutral': 0.8355767130851746, 'sadness': 0.012030267156660557, 'surprise': 0.003676418215036392}","{'anger': 0.09249294549226761, 'disgust': 0.0034923034254461527, 'fear': 0.11573411524295807, 'joy': 0.002525567775592208, 'neutral': 0.010606694035232067, 'sadness': 0.7711635231971741, 'surprise': 0.003984885755926371}","{'anger': 0.004929258953779936, 'disgust': 0.009117521345615387, 'fear': 0.9105587601661682, 'joy': 0.005413574166595936, 'neutral': 0.0458575002849102, 'sadness': 0.00872882641851902, 'surprise': 0.0153945442289114}",0.19362840194213804,0.8431083423156587,0.19285654940579966
context_762,"{'anger': 0.06869912147521973, 'disgust': 0.011524608358740807, 'fear': 0.21651335060596466, 'joy': 0.008733374997973442, 'neutral': 0.10224605351686478, 'sadness': 0.14090248942375183, 'surprise': 0.45138099789619446}","{'anger': 0.011944501660764217, 'disgust': 0.014570450410246849, 'fear': 0.546856164932251, 'joy': 0.009902577847242355, 'neutral': 0.1292162537574768, 'sadness': 0.2767658829689026, 'surprise': 0.010744174011051655}","{'anger': 0.004656448494642973, 'disgust': 0.003042367286980152, 'fear': 0.9487132430076599, 'joy': 0.001964099472388625, 'neutral': 0.028184715658426285, 'sadness': 0.00984788779169321, 'surprise': 0.003591080429032445}","{'anger': 0.016304241493344307, 'disgust': 0.0389699712395668, 'fear': 0.23256389796733856, 'joy': 0.008597235195338726, 'neutral': 0.6788195371627808, 'sadness': 0.021012814715504646, 'surprise': 0.0037322985008358955}",0.5267507526124386,0.4170852828529841,0.32782164826819726
context_763,"{'anger': 0.003489762544631958, 'disgust': 0.10691691935062408, 'fear': 0.02651349827647209, 'joy': 0.0043592918664216995, 'neutral': 0.05539372190833092, 'sadness': 0.7865532040596008, 'surprise': 0.01677357591688633}","{'anger': 0.002102070255205035, 'disgust': 0.029406964778900146, 'fear': 0.01147010363638401, 'joy': 0.004631690215319395, 'neutral': 0.04669962450861931, 'sadness': 0.8519266247749329, 'surprise': 0.05376296490430832}","{'anger': 0.006617662496864796, 'disgust': 0.012956848368048668, 'fear': 0.013398467563092709, 'joy': 0.030387435108423233, 'neutral': 0.11291409283876419, 'sadness': 0.7987706661224365, 'surprise': 0.024954870343208313}","{'anger': 0.0011767764808610082, 'disgust': 0.006845338270068169, 'fear': 0.008505919948220253, 'joy': 0.006363972555845976, 'neutral': 0.02813047543168068, 'sadness': 0.9273903965950012, 'surprise': 0.02158712036907673}",0.9937940332741443,0.9898358003491492,0.9908147961012227
context_764,"{'anger': 0.09893880784511566, 'disgust': 0.025174209848046303, 'fear': 0.5420103073120117, 'joy': 0.006014383863657713, 'neutral': 0.09560894966125488, 'sadness': 0.18303537368774414, 'surprise': 0.04921790957450867}","{'anger': 0.01470042485743761, 'disgust': 0.006687649991363287, 'fear': 0.8272767663002014, 'joy': 0.0037682950496673584, 'neutral': 0.1157950684428215, 'sadness': 0.02620057947933674, 'surprise': 0.005571070127189159}","{'anger': 0.021121909841895103, 'disgust': 0.01786593720316887, 'fear': 0.021366216242313385, 'joy': 0.036343563348054886, 'neutral': 0.7955151796340942, 'sadness': 0.10474298894405365, 'surprise': 0.0030441966373473406}","{'anger': 0.054087452590465546, 'disgust': 0.03126446157693863, 'fear': 0.3400779068470001, 'joy': 0.015103554353117943, 'neutral': 0.5364602208137512, 'sadness': 0.020397547632455826, 'surprise': 0.002608799608424306}",0.9435849087191868,0.2309096086304302,0.6508649022959966
context_765,"{'anger': 0.029815593734383583, 'disgust': 0.012946043163537979, 'fear': 0.06332341581583023, 'joy': 0.004480680916458368, 'neutral': 0.038935691118240356, 'sadness': 0.5771300196647644, 'surprise': 0.27336856722831726}","{'anger': 0.010708882473409176, 'disgust': 0.007626204751431942, 'fear': 0.002663025399670005, 'joy': 0.004935314413160086, 'neutral': 0.05577380582690239, 'sadness': 0.9104443192481995, 'surprise': 0.007848509587347507}","{'anger': 0.004707642365247011, 'disgust': 0.007895901799201965, 'fear': 0.004925077315419912, 'joy': 0.006864060647785664, 'neutral': 0.186093270778656, 'sadness': 0.7797640562057495, 'surprise': 0.009749922901391983}","{'anger': 0.004738917574286461, 'disgust': 0.00523984432220459, 'fear': 0.6827146410942078, 'joy': 0.002968315966427326, 'neutral': 0.013116942718625069, 'sadness': 0.20987102389335632, 'surprise': 0.08135024458169937}",0.9030820303437931,0.892190151007795,0.40470661076682124
context_766,"{'anger': 0.6415985226631165, 'disgust': 0.021619243547320366, 'fear': 0.11157682538032532, 'joy': 0.0023349139373749495, 'neutral': 0.03982068970799446, 'sadness': 0.08678649365901947, 'surprise': 0.0962633416056633}","{'anger': 0.03178808093070984, 'disgust': 0.10595004260540009, 'fear': 0.009874536655843258, 'joy': 0.011426601558923721, 'neutral': 0.8001358509063721, 'sadness': 0.03865228593349457, 'surprise': 0.002172654028981924}","{'anger': 0.1099596917629242, 'disgust': 0.06074240431189537, 'fear': 0.17130695283412933, 'joy': 0.0022972889710217714, 'neutral': 0.6277472376823425, 'sadness': 0.013544172048568726, 'surprise': 0.0144022973254323}","{'anger': 0.1292586475610733, 'disgust': 0.18239355087280273, 'fear': 0.2426195740699768, 'joy': 0.0027109552174806595, 'neutral': 0.14435406029224396, 'sadness': 0.2893122732639313, 'surprise': 0.009350898675620556}",0.11004873922557745,0.2686379176588045,0.4738433799549504
context_767,"{'anger': 0.7413446307182312, 'disgust': 0.21716845035552979, 'fear': 0.007316536270081997, 'joy': 0.0008312429999932647, 'neutral': 0.026335367932915688, 'sadness': 0.004299103282392025, 'surprise': 0.002704633865505457}","{'anger': 0.027305910363793373, 'disgust': 0.02081967145204544, 'fear': 0.017947528511285782, 'joy': 0.006075112149119377, 'neutral': 0.9161182641983032, 'sadness': 0.006756810005754232, 'surprise': 0.00497667258605361}","{'anger': 0.04836630821228027, 'disgust': 0.015334238298237324, 'fear': 0.0026333779096603394, 'joy': 0.33680200576782227, 'neutral': 0.24855247139930725, 'sadness': 0.19405795633792877, 'surprise': 0.15425369143486023}","{'anger': 0.0012489109067246318, 'disgust': 0.004734775982797146, 'fear': 0.0015997359296306968, 'joy': 0.006456778384745121, 'neutral': 0.015096014365553856, 'sadness': 0.968176007270813, 'surprise': 0.0026878505013883114}",0.06922558939691514,0.12505429833795212,0.008734976101673286
context_768,"{'anger': 0.033500589430332184, 'disgust': 0.011753803119063377, 'fear': 0.9180185794830322, 'joy': 0.0015856901882216334, 'neutral': 0.014118551276624203, 'sadness': 0.00557301752269268, 'surprise': 0.015449675731360912}","{'anger': 0.039222411811351776, 'disgust': 0.005493235308676958, 'fear': 0.6089718341827393, 'joy': 0.005306877661496401, 'neutral': 0.015462004579603672, 'sadness': 0.0062015000730752945, 'surprise': 0.31934207677841187}","{'anger': 0.008511661551892757, 'disgust': 0.0045824903063476086, 'fear': 0.8951177000999451, 'joy': 0.003929979633539915, 'neutral': 0.07755083590745926, 'sadness': 0.006468753796070814, 'surprise': 0.0038385961670428514}","{'anger': 0.00345115689560771, 'disgust': 0.000752745836507529, 'fear': 0.9914210438728333, 'joy': 0.0006637968472205102, 'neutral': 0.001718021696433425, 'sadness': 0.0013950875727459788, 'surprise': 0.0005979686975479126}",0.8933434785475676,0.9970033147139622,0.9991478060562354
context_769,"{'anger': 0.7270139455795288, 'disgust': 0.21087472140789032, 'fear': 0.008340336382389069, 'joy': 0.0007309441571123898, 'neutral': 0.0305409487336874, 'sadness': 0.01407634373754263, 'surprise': 0.008422838523983955}","{'anger': 0.0032151767518371344, 'disgust': 0.004010190721601248, 'fear': 0.00840736273676157, 'joy': 0.001312368200160563, 'neutral': 0.027395203709602356, 'sadness': 0.007574406452476978, 'surprise': 0.9480852484703064}","{'anger': 0.7610291838645935, 'disgust': 0.036585014313459396, 'fear': 0.12832115590572357, 'joy': 0.0015548766823485494, 'neutral': 0.0459560789167881, 'sadness': 0.024424854665994644, 'surprise': 0.002128778723999858}","{'anger': 0.6316085457801819, 'disgust': 0.10879626870155334, 'fear': 0.005589362699538469, 'joy': 0.001693767961114645, 'neutral': 0.03758647292852402, 'sadness': 0.21317358314990997, 'surprise': 0.001551979687064886}",0.016948257030210745,0.9607739570755636,0.9486458626947909
context_770,"{'anger': 0.0013356563868001103, 'disgust': 0.000857573002576828, 'fear': 0.9882497787475586, 'joy': 0.0009006280452013016, 'neutral': 0.00406647939234972, 'sadness': 0.002747999271377921, 'surprise': 0.001841830788180232}","{'anger': 0.002367028733715415, 'disgust': 0.0006318810046650469, 'fear': 0.9680770039558411, 'joy': 0.0011491281911730766, 'neutral': 0.002319756895303726, 'sadness': 0.003518186742439866, 'surprise': 0.0219370499253273}","{'anger': 0.006310512777417898, 'disgust': 0.0017055788775905967, 'fear': 0.6770973801612854, 'joy': 0.002772799227386713, 'neutral': 0.009683258831501007, 'sadness': 0.0030669341795146465, 'surprise': 0.2993636131286621}","{'anger': 0.0015808591851964593, 'disgust': 0.0011329487897455692, 'fear': 0.9813485741615295, 'joy': 0.0016938216285780072, 'neutral': 0.008452490903437138, 'sadness': 0.004683088976889849, 'surprise': 0.0011082651326432824}",0.9997813432388463,0.9152894013779005,0.9999872250174449
context_771,"{'anger': 0.05769803747534752, 'disgust': 0.406934529542923, 'fear': 0.30634745955467224, 'joy': 0.0023811915889382362, 'neutral': 0.16440996527671814, 'sadness': 0.03125141188502312, 'surprise': 0.030977366492152214}","{'anger': 0.0062231882475316525, 'disgust': 0.0031807587947696447, 'fear': 0.702292799949646, 'joy': 0.0025363576132804155, 'neutral': 0.012365240603685379, 'sadness': 0.0025385194458067417, 'surprise': 0.2708631455898285}","{'anger': 0.012396969832479954, 'disgust': 0.005006495863199234, 'fear': 0.886706531047821, 'joy': 0.002447045873850584, 'neutral': 0.08035098761320114, 'sadness': 0.0035085876006633043, 'surprise': 0.009583461098372936}","{'anger': 0.01237480714917183, 'disgust': 0.006535294931381941, 'fear': 0.9146222472190857, 'joy': 0.002242972142994404, 'neutral': 0.054602764546871185, 'sadness': 0.005804096814244986, 'surprise': 0.003817819058895111}",0.5589829706935878,0.5987959316529625,0.5916444609599787
context_772,"{'anger': 0.28813841938972473, 'disgust': 0.032129038125276566, 'fear': 0.15141057968139648, 'joy': 0.002903974847868085, 'neutral': 0.10132849961519241, 'sadness': 0.16358168423175812, 'surprise': 0.2605077922344208}","{'anger': 0.04399610683321953, 'disgust': 0.011210553348064423, 'fear': 0.0038149459287524223, 'joy': 0.6824363470077515, 'neutral': 0.16943158209323883, 'sadness': 0.038588568568229675, 'surprise': 0.05052189528942108}","{'anger': 0.019545577466487885, 'disgust': 0.09484317153692245, 'fear': 0.23161353170871735, 'joy': 0.0041287560015916824, 'neutral': 0.6145502328872681, 'sadness': 0.02008071541786194, 'surprise': 0.015237920917570591}","{'anger': 0.31113535165786743, 'disgust': 0.14122147858142853, 'fear': 0.02672833763062954, 'joy': 0.003457003040239215, 'neutral': 0.3506689667701721, 'sadness': 0.162408247590065, 'surprise': 0.004380660131573677}",0.16040745468769502,0.3704586572555132,0.6791453081792583
context_773,"{'anger': 0.3778841495513916, 'disgust': 0.033999260514974594, 'fear': 0.16648519039154053, 'joy': 0.006178120616823435, 'neutral': 0.040711186826229095, 'sadness': 0.057924967259168625, 'surprise': 0.31681716442108154}","{'anger': 0.0748981386423111, 'disgust': 0.08737501502037048, 'fear': 0.01183320302516222, 'joy': 0.00708930566906929, 'neutral': 0.7962325811386108, 'sadness': 0.015199529938399792, 'surprise': 0.007372189313173294}","{'anger': 0.0036627384833991528, 'disgust': 0.00437415624037385, 'fear': 0.8828071355819702, 'joy': 0.0016798048745840788, 'neutral': 0.0064038545824587345, 'sadness': 0.0013537006452679634, 'surprise': 0.0997186228632927}","{'anger': 0.004877172876149416, 'disgust': 0.027464380487799644, 'fear': 0.9326361417770386, 'joy': 0.0017808704869821668, 'neutral': 0.023284588009119034, 'sadness': 0.00709299324080348, 'surprise': 0.0028637179639190435}",0.1626809308333631,0.3858346238605651,0.3263083276042831
context_774,"{'anger': 0.22480535507202148, 'disgust': 0.5584465265274048, 'fear': 0.011158128269016743, 'joy': 0.004661116283386946, 'neutral': 0.13584688305854797, 'sadness': 0.012122868560254574, 'surprise': 0.05295910686254501}","{'anger': 0.019050592556595802, 'disgust': 0.031062394380569458, 'fear': 0.006348529364913702, 'joy': 0.005257562268525362, 'neutral': 0.5039571523666382, 'sadness': 0.0034457501024007797, 'surprise': 0.43087801337242126}","{'anger': 0.034798748791217804, 'disgust': 0.009589170105755329, 'fear': 0.4376349151134491, 'joy': 0.01298269908875227, 'neutral': 0.46648433804512024, 'sadness': 0.01223817653954029, 'surprise': 0.026272008195519447}","{'anger': 0.22505749762058258, 'disgust': 0.10403978824615479, 'fear': 0.40730446577072144, 'joy': 0.007029828615486622, 'neutral': 0.16522426903247833, 'sadness': 0.09015323966741562, 'surprise': 0.001190896495245397}",0.27471412627382774,0.2089060324683072,0.43085102884805804
context_775,"{'anger': 0.005267507862299681, 'disgust': 0.0603783018887043, 'fear': 0.007194835692644119, 'joy': 0.010234056040644646, 'neutral': 0.03855637088418007, 'sadness': 0.8742347955703735, 'surprise': 0.0041342186741530895}","{'anger': 0.007396136876195669, 'disgust': 0.08165740221738815, 'fear': 0.02905641309916973, 'joy': 0.005363058298826218, 'neutral': 0.33896404504776, 'sadness': 0.5082137584686279, 'surprise': 0.029349150136113167}","{'anger': 0.00989470910280943, 'disgust': 0.008878395892679691, 'fear': 0.5732083320617676, 'joy': 0.02186073176562786, 'neutral': 0.3568960130214691, 'sadness': 0.02353682741522789, 'surprise': 0.005724956281483173}","{'anger': 0.002009592019021511, 'disgust': 0.009606704115867615, 'fear': 0.00404926436021924, 'joy': 0.03616202250123024, 'neutral': 0.1063835620880127, 'sadness': 0.8382090330123901, 'surprise': 0.0035798491444438696}",0.8538034443279352,0.06624852857961427,0.994489777773858
context_776,"{'anger': 0.001059535425156355, 'disgust': 0.00181198853533715, 'fear': 0.9882721304893494, 'joy': 0.0012333207996562123, 'neutral': 0.0038060590159147978, 'sadness': 0.0014185276813805103, 'surprise': 0.0023984580766409636}","{'anger': 0.014271071180701256, 'disgust': 0.0071478839963674545, 'fear': 0.7085457444190979, 'joy': 0.008463369682431221, 'neutral': 0.0721043273806572, 'sadness': 0.08781000971794128, 'surprise': 0.10165759176015854}","{'anger': 0.004511174745857716, 'disgust': 0.028265289962291718, 'fear': 0.7903139591217041, 'joy': 0.002634188625961542, 'neutral': 0.04011211171746254, 'sadness': 0.12132718414068222, 'surprise': 0.012836112640798092}","{'anger': 0.0017728452803567052, 'disgust': 0.0026884921826422215, 'fear': 0.9715606570243835, 'joy': 0.0021672782022506, 'neutral': 0.015467634424567223, 'sadness': 0.004378615412861109, 'surprise': 0.0019643635023385286}",0.9782576972374922,0.9869263409607492,0.9999211881125328
context_777,"{'anger': 0.003105754731222987, 'disgust': 0.011324925348162651, 'fear': 0.01683078147470951, 'joy': 0.0014405427500605583, 'neutral': 0.04117981344461441, 'sadness': 0.9203042984008789, 'surprise': 0.00581378722563386}","{'anger': 0.01004547718912363, 'disgust': 0.026777906343340874, 'fear': 0.014452510513365269, 'joy': 0.010008837096393108, 'neutral': 0.9243305921554565, 'sadness': 0.011750194244086742, 'surprise': 0.00263446313329041}","{'anger': 0.005145167466253042, 'disgust': 0.01336483284831047, 'fear': 0.012337918393313885, 'joy': 0.001232525217346847, 'neutral': 0.07150139659643173, 'sadness': 0.8880591988563538, 'surprise': 0.008359016850590706}","{'anger': 0.007074004039168358, 'disgust': 0.03025437891483307, 'fear': 0.007934527471661568, 'joy': 0.0035261015873402357, 'neutral': 0.152297705411911, 'sadness': 0.7969533205032349, 'surprise': 0.0019599234219640493}",0.058055061154595466,0.9993447914008512,0.9892718768093731
context_778,"{'anger': 0.13976940512657166, 'disgust': 0.4883260726928711, 'fear': 0.035185556858778, 'joy': 0.002335181925445795, 'neutral': 0.24133512377738953, 'sadness': 0.07078757137060165, 'surprise': 0.022261112928390503}","{'anger': 0.010360906831920147, 'disgust': 0.040186088532209396, 'fear': 0.003499272745102644, 'joy': 0.0021924437023699284, 'neutral': 0.8956395983695984, 'sadness': 0.022424494847655296, 'surprise': 0.025697121396660805}","{'anger': 0.03283056989312172, 'disgust': 0.01287635788321495, 'fear': 0.007610880769789219, 'joy': 0.009904369711875916, 'neutral': 0.9172366261482239, 'sadness': 0.01527308952063322, 'surprise': 0.0042680855840444565}","{'anger': 0.016116652637720108, 'disgust': 0.04017183557152748, 'fear': 0.018187569454312325, 'joy': 0.008018946275115013, 'neutral': 0.8526966571807861, 'sadness': 0.06263498216867447, 'surprise': 0.0021733406465500593}",0.4696880101516727,0.4478846537945036,0.4783474789414679
context_779,"{'anger': 0.009003761224448681, 'disgust': 0.03495468199253082, 'fear': 0.0037650759331882, 'joy': 0.3212506175041199, 'neutral': 0.4377777576446533, 'sadness': 0.18472354114055634, 'surprise': 0.008524531498551369}","{'anger': 0.003810303285717964, 'disgust': 0.0026369646657258272, 'fear': 0.0033795603085309267, 'joy': 0.004649880807846785, 'neutral': 0.035181351006031036, 'sadness': 0.011170373298227787, 'surprise': 0.939171552658081}","{'anger': 0.0042112753726542, 'disgust': 0.001991426106542349, 'fear': 0.0070009902119636536, 'joy': 0.0014043946284800768, 'neutral': 0.016665898263454437, 'sadness': 0.9661731719970703, 'surprise': 0.0025529100093990564}","{'anger': 0.007303053513169289, 'disgust': 0.018190106377005577, 'fear': 0.002987175714224577, 'joy': 0.6383160948753357, 'neutral': 0.26936930418014526, 'sadness': 0.05972982570528984, 'surprise': 0.004104422405362129}",0.05016998979998055,0.33555189488306403,0.8371965548713757
context_780,"{'anger': 0.043752286583185196, 'disgust': 0.2126019150018692, 'fear': 0.04524220526218414, 'joy': 0.012918157503008842, 'neutral': 0.462464839220047, 'sadness': 0.1693786382675171, 'surprise': 0.05364189296960831}","{'anger': 0.006800318136811256, 'disgust': 0.004767172504216433, 'fear': 0.8954848051071167, 'joy': 0.0073756626807153225, 'neutral': 0.0740334540605545, 'sadness': 0.00648114737123251, 'surprise': 0.005057525355368853}","{'anger': 0.011843209154903889, 'disgust': 0.01939339004456997, 'fear': 0.30579349398612976, 'joy': 0.00858849287033081, 'neutral': 0.4523214101791382, 'sadness': 0.1956275999546051, 'surprise': 0.0064324322156608105}","{'anger': 0.007041851989924908, 'disgust': 0.029047556221485138, 'fear': 0.007959125563502312, 'joy': 0.04594932124018669, 'neutral': 0.8733689785003662, 'sadness': 0.032056134194135666, 'surprise': 0.004577094689011574}",0.15890001797316933,0.8288906458509415,0.8770916933691427
context_781,"{'anger': 0.010306891985237598, 'disgust': 0.020914226770401, 'fear': 0.020042475312948227, 'joy': 0.009692231193184853, 'neutral': 0.0956619530916214, 'sadness': 0.8400728702545166, 'surprise': 0.0033093716483563185}","{'anger': 0.03857337683439255, 'disgust': 0.05417914316058159, 'fear': 0.2666141986846924, 'joy': 0.010950344614684582, 'neutral': 0.40147334337234497, 'sadness': 0.2050236463546753, 'surprise': 0.023185910657048225}","{'anger': 0.03381901606917381, 'disgust': 0.0069955321960151196, 'fear': 0.17987388372421265, 'joy': 0.009656500071287155, 'neutral': 0.5598347783088684, 'sadness': 0.020960764959454536, 'surprise': 0.18885953724384308}","{'anger': 0.008721457794308662, 'disgust': 0.0029431916773319244, 'fear': 0.5846438407897949, 'joy': 0.0030198011081665754, 'neutral': 0.01579000987112522, 'sadness': 0.001837806310504675, 'surprise': 0.38304391503334045}",0.48676927948384496,0.14507277923373796,0.02741760335521015
context_782,"{'anger': 0.7221623063087463, 'disgust': 0.22464726865291595, 'fear': 0.003906730096787214, 'joy': 0.0006406773463822901, 'neutral': 0.03538089245557785, 'sadness': 0.010158134624361992, 'surprise': 0.0031039647292345762}","{'anger': 0.017185458913445473, 'disgust': 0.07337124645709991, 'fear': 0.03228796273469925, 'joy': 0.0030494523234665394, 'neutral': 0.19440186023712158, 'sadness': 0.6722472906112671, 'surprise': 0.00745681207627058}","{'anger': 0.007381359115242958, 'disgust': 0.0059462557546794415, 'fear': 0.2714511454105377, 'joy': 0.09287649393081665, 'neutral': 0.44359004497528076, 'sadness': 0.16719533503055573, 'surprise': 0.011559373699128628}","{'anger': 0.042040321975946426, 'disgust': 0.02635888196527958, 'fear': 0.02114865742623806, 'joy': 0.0065342760644853115, 'neutral': 0.8824895620346069, 'sadness': 0.019600803032517433, 'surprise': 0.0018274197354912758}",0.08012686777979172,0.0600748969273166,0.10123978781818366
context_783,"{'anger': 0.013782458379864693, 'disgust': 0.0477202869951725, 'fear': 0.003744144458323717, 'joy': 0.002582951681688428, 'neutral': 0.01485830545425415, 'sadness': 0.9160068035125732, 'surprise': 0.001304978271946311}","{'anger': 0.0045127104967832565, 'disgust': 0.004757984075695276, 'fear': 0.0013766835909336805, 'joy': 0.18598191440105438, 'neutral': 0.0259237177670002, 'sadness': 0.7583634257316589, 'surprise': 0.0190835390239954}","{'anger': 0.01171911507844925, 'disgust': 0.45242080092430115, 'fear': 0.32489562034606934, 'joy': 0.0012269236613065004, 'neutral': 0.04128723591566086, 'sadness': 0.07834259420633316, 'surprise': 0.09010770916938782}","{'anger': 0.01380771305412054, 'disgust': 0.024973664432764053, 'fear': 0.0070832278579473495, 'joy': 0.17301134765148163, 'neutral': 0.4138108789920807, 'sadness': 0.3630686402320862, 'surprise': 0.004244454670697451}",0.970449333938541,0.1821398144417874,0.6424401537539965
context_784,"{'anger': 0.010516415350139141, 'disgust': 0.013483868911862373, 'fear': 0.9288009405136108, 'joy': 0.0015369964530691504, 'neutral': 0.017682626843452454, 'sadness': 0.009283961728215218, 'surprise': 0.01869511604309082}","{'anger': 0.01264048833400011, 'disgust': 0.023125071078538895, 'fear': 0.5472286343574524, 'joy': 0.012347537092864513, 'neutral': 0.37312033772468567, 'sadness': 0.019711581990122795, 'surprise': 0.011826317757368088}","{'anger': 0.0049421819858253, 'disgust': 0.002058520680293441, 'fear': 0.9122717380523682, 'joy': 0.002109920373186469, 'neutral': 0.04752325266599655, 'sadness': 0.0268810223788023, 'surprise': 0.004213342443108559}","{'anger': 0.011886540800333023, 'disgust': 0.03867166116833687, 'fear': 0.05425538867712021, 'joy': 0.0017460818635299802, 'neutral': 0.3557939827442169, 'sadness': 0.5249265432357788, 'surprise': 0.012719797901809216}",0.8365393339637385,0.9990540687563849,0.10533488400482782
